athlete_id,athlete_name,sex,age,height,weight,team,noc,games,year,season,city,sport,event,medal,source,country_from_noc,country_name,iso3,is_medal,is_gold,medal_score
28878,Michael Brennan,M,,,,Australia,AUS,,2000,Summer,Sydney,Hockey,Hockey Men's Hockey,Bronze,olympics_dataset_1896_2024,Australia,Australia,AUS,1,0,1
28879,Michael Brennan,M,,,,Australia,AUS,,2004,Summer,Athina,Hockey,Hockey Men's Hockey,Gold,olympics_dataset_1896_2024,Australia,Australia,AUS,1,1,3
28880,Patrick Brennan,M,,,,Canada,CAN,,1908,Summer,London,Lacrosse,Lacrosse Men's Lacrosse,Gold,olympics_dataset_1896_2024,Canada,Canada,CAN,1,1,3
28883,Scott Brennan,M,,,,Australia,AUS,,2008,Summer,Beijing,Rowing,Rowing Men's Double Sculls,Gold,olympics_dataset_1896_2024,Australia,Australia,AUS,1,1,3
28893,Gnther Brennecke,M,,,,Germany,GER,,1956,Summer,Melbourne,Hockey,Hockey Men's Hockey,Bronze,olympics_dataset_1896_2024,Germany,Germany,DEU,1,0,1
28903,Bart Brentjens,M,,,,Netherlands,NED,,1996,Summer,Atlanta,Cycling,"Cycling Men's Mountainbike, Cross-Country",Gold,olympics_dataset_1896_2024,Netherlands,Netherlands,NLD,1,1,3
28905,Bart Brentjens,M,,,,Netherlands,NED,,2004,Summer,Athina,Cycling,"Cycling Men's Mountainbike, Cross-Country",Bronze,olympics_dataset_1896_2024,Netherlands,Netherlands,NLD,1,0,1
28931,Julie Bresset,F,,,,France,FRA,,2012,Summer,London,Cycling,"Cycling Women's Mountainbike, Cross-Country",Gold,olympics_dataset_1896_2024,France,France,FRA,1,1,3
28983,Grit (-springstein),F,,,,East Germany,GDR,,1988,Summer,Seoul,Athletics,Athletics Women's 4 x 400 metres Relay,Bronze,olympics_dataset_1896_2024,Germany,Germany,DEU,1,0,1
28985,Grit (-springstein),F,,,,Germany,GER,,1996,Summer,Atlanta,Athletics,Athletics Women's 4 x 400 metres Relay,Bronze,olympics_dataset_1896_2024,Germany,Germany,DEU,1,0,1
28987,Renate Breuer,F,,,,West Germany,FRG,,1968,Summer,Mexico City,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",Silver,olympics_dataset_1896_2024,Germany,Germany,DEU,1,0,2
29007,Derrick Brew,M,,,,United States,USA,,2004,Summer,Athina,Athletics,Athletics Men's 400 metres,Bronze,olympics_dataset_1896_2024,United States,United States,USA,1,0,1
29008,Derrick Brew,M,,,,United States,USA,,2004,Summer,Athina,Athletics,Athletics Men's 4 x 400 metres Relay,Gold,olympics_dataset_1896_2024,United States,United States,USA,1,1,3
29014,Graeme Brewer,M,,,,Australia,AUS,,1980,Summer,Moskva,Swimming,Swimming Men's 200 metres Freestyle,Bronze,olympics_dataset_1896_2024,Australia,Australia,AUS,1,0,1
29026,Elizabeth (mullen-),F,,,,United States,USA,,1956,Summer,Melbourne,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver,olympics_dataset_1896_2024,United States,United States,USA,1,0,2
29034,Ralph Breyer,M,,,,United States,USA,,1924,Summer,Paris,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold,olympics_dataset_1896_2024,United States,United States,USA,1,1,3
29116,Calvin Bricker,M,,,,Canada,CAN,,1908,Summer,London,Athletics,Athletics Men's Long Jump,Bronze,olympics_dataset_1896_2024,Canada,Canada,CAN,1,0,1
29118,Calvin Bricker,M,,,,Canada,CAN,,1912,Summer,Stockholm,Athletics,Athletics Men's Long Jump,Silver,olympics_dataset_1896_2024,Canada,Canada,CAN,1,0,2
29138,Alice (-roche),F,,,,United States,USA,,1936,Summer,Berlin,Swimming,Swimming Women's 100 metres Backstroke,Bronze,olympics_dataset_1896_2024,United States,United States,USA,1,0,1
29142,Bradley Bridgewater,M,,,,United States,USA,,1996,Summer,Atlanta,Swimming,Swimming Men's 200 metres Backstroke,Gold,olympics_dataset_1896_2024,United States,United States,USA,1,1,3
29144,George Bridgewater,M,,,,New Zealand,NZL,,2008,Summer,Beijing,Rowing,Rowing Men's Coxless Pairs,Bronze,olympics_dataset_1896_2024,New Zealand,New Zealand,NZL,1,0,1
29154,Friedrich Briel,M,,,,Germany,GER,,1956,Summer,Melbourne,Canoeing,"Canoeing Men's Kayak Doubles, 10,000 metres",Silver,olympics_dataset_1896_2024,Germany,Germany,DEU,1,0,2
29164,Karin Brienesse,F,,,,Netherlands,NED,,1988,Summer,Seoul,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver,olympics_dataset_1896_2024,Netherlands,Netherlands,NLD,1,0,2
29174,Hartmut Briesenick,M,,,,East Germany,GDR,,1972,Summer,Munich,Athletics,Athletics Men's Shot Put,Bronze,olympics_dataset_1896_2024,Germany,Germany,DEU,1,0,1
29176,Siegfried Brietzke,M,,,,East Germany,GDR,,1972,Summer,Munich,Rowing,Rowing Men's Coxless Pairs,Gold,olympics_dataset_1896_2024,Germany,Germany,DEU,1,1,3
29177,Siegfried Brietzke,M,,,,East Germany,GDR,,1976,Summer,Montreal,Rowing,Rowing Men's Coxless Fours,Gold,olympics_dataset_1896_2024,Germany,Germany,DEU,1,1,3
29178,Siegfried Brietzke,M,,,,East Germany,GDR,,1980,Summer,Moskva,Rowing,Rowing Men's Coxless Fours,Gold,olympics_dataset_1896_2024,Germany,Germany,DEU,1,1,3
29216,Robbie Brightwell,M,,,,Great Britain,GBR,,1964,Summer,Tokyo,Athletics,Athletics Men's 4 x 400 metres Relay,Silver,olympics_dataset_1896_2024,United Kingdom,United Kingdom,GBR,1,0,2
29224,Enith (-salle),F,,,,Netherlands,NED,,1976,Summer,Montreal,Swimming,Swimming Women's 100 metres Freestyle,Bronze,olympics_dataset_1896_2024,Netherlands,Netherlands,NLD,1,0,1
29225,Enith (-salle),F,,,,Netherlands,NED,,1976,Summer,Montreal,Swimming,Swimming Women's 200 metres Freestyle,Bronze,olympics_dataset_1896_2024,Netherlands,Netherlands,NLD,1,0,1
29287,Julius Brink,M,,,,Germany-1,GER,,2012,Summer,London,Beach Volleyball,Beach Volleyball Men's Beach Volleyball,Gold,olympics_dataset_1896_2024,Germany,Germany,DEU,1,1,3
29291,Christine Brinker-wenzel,F,,,,Germany,GER,,2008,Summer,Beijing,Shooting,Shooting Women's Skeet,Bronze,olympics_dataset_1896_2024,Germany,Germany,DEU,1,0,1
29301,Brian Brinkley,M,,,,Great Britain,GBR,,1976,Summer,Montreal,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Bronze,olympics_dataset_1896_2024,United Kingdom,United Kingdom,GBR,1,0,1
29310,Jacques Brinkman,M,,,,Netherlands,NED,,2000,Summer,Sydney,Hockey,Hockey Men's Hockey,Gold,olympics_dataset_1896_2024,Netherlands,Netherlands,NLD,1,1,3
29339,Valerie Brisco-hooks,F,,,,United States,USA,,1984,Summer,Los Angeles,Athletics,Athletics Women's 200 metres,Gold,olympics_dataset_1896_2024,United States,United States,USA,1,1,3
29340,Valerie Brisco-hooks,F,,,,United States,USA,,1984,Summer,Los Angeles,Athletics,Athletics Women's 400 metres,Gold,olympics_dataset_1896_2024,United States,United States,USA,1,1,3
29341,Valerie Brisco-hooks,F,,,,United States,USA,,1984,Summer,Los Angeles,Athletics,Athletics Women's 4 x 400 metres Relay,Gold,olympics_dataset_1896_2024,United States,United States,USA,1,1,3
29343,Valerie Brisco-hooks,F,,,,United States,USA,,1988,Summer,Seoul,Athletics,Athletics Women's 4 x 400 metres Relay,Silver,olympics_dataset_1896_2024,United States,United States,USA,1,0,2
29391,Grant Brits,M,,,,Australia,AUS,,2008,Summer,Beijing,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Bronze,olympics_dataset_1896_2024,Australia,Australia,AUS,1,0,1
29397,Lawrence Brittain,M,,,,South Africa,RSA,,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Coxless Pairs,Silver,olympics_dataset_1896_2024,South Africa,South Africa,ZAF,1,0,2
29398,Matthew Brittain,M,,,,South Africa,RSA,,2012,Summer,London,Rowing,Rowing Men's Lightweight Coxless Fours,Gold,olympics_dataset_1896_2024,South Africa,South Africa,ZAF,1,1,3
29400,Arthur Brittain,M,,,,Great Britain,GBR,,1956,Summer,Melbourne,Cycling,"Cycling Men's Road Race, Team",Silver,olympics_dataset_1896_2024,United Kingdom,United Kingdom,GBR,1,0,2
29404,Bernhard Britting,M,,,,Germany,GER,,1964,Summer,Tokyo,Rowing,Rowing Men's Coxed Fours,Gold,olympics_dataset_1896_2024,Germany,Germany,DEU,1,1,3
29413,Bernhard Britz,M,,,,Sweden,SWE,,1932,Summer,Los Angeles,Cycling,"Cycling Men's Road Race, Individual",Bronze,olympics_dataset_1896_2024,Sweden,Sweden,SWE,1,0,1
29426,Herman Brix,M,,,,United States,USA,,1928,Summer,Amsterdam,Athletics,Athletics Men's Shot Put,Silver,olympics_dataset_1896_2024,United States,United States,USA,1,0,2
29456,Neil Broad,M,,,,Great Britain,GBR,,1996,Summer,Atlanta,Tennis,Tennis Men's Doubles,Silver,olympics_dataset_1896_2024,United Kingdom,United Kingdom,GBR,1,0,2
29457,Annie Broadbent,F,,,,Great Britain,GBR,,1928,Summer,Amsterdam,Gymnastics,Gymnastics Women's Team All-Around,Bronze,olympics_dataset_1896_2024,United Kingdom,United Kingdom,GBR,1,0,1
29462,Brittany Broben,F,,,,Australia,AUS,,2012,Summer,London,Diving,Diving Women's Platform,Silver,olympics_dataset_1896_2024,Australia,Australia,AUS,1,0,2
29493,Allison Brock,F,,,,United States,USA,,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Dressage, Team",Bronze,olympics_dataset_1896_2024,United States,United States,USA,1,0,1
29519,Hermanus Brockmann,M,,,,Minerva Amsterdam,NED,,1900,Summer,Paris,Rowing,Rowing Men's Coxed Fours,Silver,olympics_dataset_1896_2024,Netherlands,Netherlands,NLD,1,0,2
29558,Leith Brodie,M,,,,Australia,AUS,,2008,Summer,Beijing,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Bronze,olympics_dataset_1896_2024,Australia,Australia,AUS,1,0,1
29649,Cynthia Brogdon,F,,,,United States,USA,,1976,Summer,Montreal,Basketball,Basketball Women's Basketball,Silver,olympics_dataset_1896_2024,United States,United States,USA,1,0,2
29657,Kenneth Brokenburr,M,,,,United States,USA,,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 100 metres Relay,Gold,olympics_dataset_1896_2024,United States,United States,USA,1,1,3
29670,Bertel Broman,M,,,,Finland,FIN,,1928,Summer,Amsterdam,Sailing,Sailing Mixed One Person Dinghy,Bronze,olympics_dataset_1896_2024,Finland,Finland,FIN,1,0,1
29705,Jean-Claude Brondani,M,,,,France,FRA,,1972,Summer,Munich,Judo,Judo Men's Open Class,Bronze,olympics_dataset_1896_2024,France,France,FRA,1,0,1
29717,Kajetan Broniewski,M,,,,Poland,POL,,1992,Summer,Barcelona,Rowing,Rowing Men's Single Sculls,Bronze,olympics_dataset_1896_2024,Poland,Poland,POL,1,0,1
29729,Andreas Bronst,M,,,,East Germany,GDR,,1980,Summer,Moskva,Gymnastics,Gymnastics Men's Team All-Around,Silver,olympics_dataset_1896_2024,Germany,Germany,DEU,1,0,2
29761,Julian Brooke-houghton,M,,,,Great Britain,GBR,,1976,Summer,Montreal,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,Silver,olympics_dataset_1896_2024,United Kingdom,United Kingdom,GBR,1,0,2
29771,James Brooker,M,,,,United States,USA,,1924,Summer,Paris,Athletics,Athletics Men's Pole Vault,Bronze,olympics_dataset_1896_2024,United States,United States,USA,1,0,1
29782,Graham Brookhouse,M,,,,Great Britain,GBR,,1988,Summer,Seoul,Modern Pentathlon,Modern Pentathlon Men's Team,Bronze,olympics_dataset_1896_2024,United Kingdom,United Kingdom,GBR,1,0,1
29790,Charles Brooks,M,,,,Great Britain,GBR,,1908,Summer,London,Cycling,"Cycling Men's Tandem Sprint, 2,000 metres",Bronze,olympics_dataset_1896_2024,United Kingdom,United Kingdom,GBR,1,0,1
29823,Nathan Brooks,M,,,,United States,USA,,1952,Summer,Helsinki,Boxing,Boxing Men's Flyweight,Gold,olympics_dataset_1896_2024,United States,United States,USA,1,1,3
29825,Neil Brooks,M,,,,Australia,AUS,,1980,Summer,Moskva,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold,olympics_dataset_1896_2024,Australia,Australia,AUS,1,1,3
29826,Neil Brooks,M,,,,Australia,AUS,,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Silver,olympics_dataset_1896_2024,Australia,Australia,AUS,1,0,2
29827,Neil Brooks,M,,,,Australia,AUS,,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Bronze,olympics_dataset_1896_2024,Australia,Australia,AUS,1,0,1
29837,Reginald Brooks-king,M,,,,Great Britain,GBR,,1908,Summer,London,Archery,Archery Men's Double York Round,Silver,olympics_dataset_1896_2024,United Kingdom,United Kingdom,GBR,1,0,2
29838,Dorothy (-marr),F,,,,Canada,CAN,,1936,Summer,Berlin,Athletics,Athletics Women's 4 x 100 metres Relay,Bronze,olympics_dataset_1896_2024,Canada,Canada,CAN,1,0,1
29840,David Broome,M,,,,Great Britain,GBR,,1960,Summer,Roma,Equestrianism,"Equestrianism Mixed Jumping, Individual",Bronze,olympics_dataset_1896_2024,United Kingdom,United Kingdom,GBR,1,0,1
29844,David Broome,M,,,,Great Britain,GBR,,1968,Summer,Mexico City,Equestrianism,"Equestrianism Mixed Jumping, Individual",Bronze,olympics_dataset_1896_2024,United Kingdom,United Kingdom,GBR,1,0,1
29863,Marguerite (-bordes),F,,,,France,FRA,,1912,Summer,Stockholm,Tennis,Tennis Women's Singles,Gold,olympics_dataset_1896_2024,France,France,FRA,1,1,3
29864,Marguerite (-bordes),F,,,,France,FRA,,1912,Summer,Stockholm,Tennis,Tennis Mixed Doubles,Bronze,olympics_dataset_1896_2024,France,France,FRA,1,0,1
29868,Kristina Brring-sprehe,F,,,,Germany,GER,,2012,Summer,London,Equestrianism,"Equestrianism Mixed Dressage, Team",Silver,olympics_dataset_1896_2024,Germany,Germany,DEU,1,0,2
29869,Kristina Brring-sprehe,F,,,,Germany,GER,,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Dressage, Individual",Bronze,olympics_dataset_1896_2024,Germany,Germany,DEU,1,0,1
29870,Kristina Brring-sprehe,F,,,,Germany,GER,,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Dressage, Team",Gold,olympics_dataset_1896_2024,Germany,Germany,DEU,1,1,3
29889,Eve-Henriette Polanska,F,,,,France,FRA,,1920,Summer,Antwerpen,Art Competitions,Art Competitions Mixed Painting,Silver,olympics_dataset_1896_2024,France,France,FRA,1,0,2
29909,Gregory Brough,M,,,,Australia,AUS,,1968,Summer,Mexico City,Swimming,"Swimming Men's 1,500 metres Freestyle",Bronze,olympics_dataset_1896_2024,Australia,Australia,AUS,1,0,1
29922,Vronique Brouquier,F,,,,France,FRA,,1984,Summer,Los Angeles,Fencing,"Fencing Women's Foil, Team",Bronze,olympics_dataset_1896_2024,France,France,FRA,1,0,1
29929,Alexander Brouwer,M,,,,Netherlands-1,NED,,2016,Summer,Rio de Janeiro,Beach Volleyball,Beach Volleyball Men's Beach Volleyball,Bronze,olympics_dataset_1896_2024,Netherlands,Netherlands,NLD,1,0,1
29938,Matthijs Brouwer,M,,,,Netherlands,NED,,2004,Summer,Athina,Hockey,Hockey Men's Hockey,Silver,olympics_dataset_1896_2024,Netherlands,Netherlands,NLD,1,0,2
29941,Bertha Duyne),F,,,,Netherlands,NED,,1952,Summer,Helsinki,Athletics,Athletics Women's 200 metres,Silver,olympics_dataset_1896_2024,Netherlands,Netherlands,NLD,1,0,2
29957,Tore Brovold,M,,,,Norway,NOR,,2008,Summer,Beijing,Shooting,Shooting Men's Skeet,Silver,olympics_dataset_1896_2024,Norway,Norway,NOR,1,0,2
29968,Alice (-harris),F,,,,United States,USA,,1984,Summer,Los Angeles,Athletics,Athletics Women's 100 metres,Silver,olympics_dataset_1896_2024,United States,United States,USA,1,0,2
29977,Audrey (-court),F,,,,Great Britain,GBR,,1936,Summer,Berlin,Athletics,Athletics Women's 4 x 100 metres Relay,Silver,olympics_dataset_1896_2024,United Kingdom,United Kingdom,GBR,1,0,2
29982,Benjamin Brown,M,,,,United States,USA,,1976,Summer,Montreal,Athletics,Athletics Men's 4 x 400 metres Relay,Gold,olympics_dataset_1896_2024,United States,United States,USA,1,1,3
29990,Carol Brown,F,,,,United States,USA,,1976,Summer,Montreal,Rowing,Rowing Women's Coxed Eights,Bronze,olympics_dataset_1896_2024,United States,United States,USA,1,0,1
29994,Charles Brown,M,,,,United States,USA,,1904,Summer,St. Louis,Roque,Roque Men's Singles,Bronze,olympics_dataset_1896_2024,United States,United States,USA,1,0,1
29997,Charles Brown,M,,,,United States,USA,,1964,Summer,Tokyo,Boxing,Boxing Men's Featherweight,Bronze,olympics_dataset_1896_2024,United States,United States,USA,1,0,1
30000,Christopher Brown,M,,,,Bahamas,BAH,,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze,olympics_dataset_1896_2024,Bahamas,Bahamas,BAH,1,0,1
30006,Christopher Brown,M,,,,Bahamas,BAH,,2012,Summer,London,Athletics,Athletics Men's 4 x 400 metres Relay,Gold,olympics_dataset_1896_2024,Bahamas,Bahamas,BAH,1,1,3
30008,Christopher Brown,M,,,,Bahamas,BAH,,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze,olympics_dataset_1896_2024,Bahamas,Bahamas,BAH,1,0,1
30012,Cynthia Brown,F,,,,United States,USA,,1988,Summer,Seoul,Basketball,Basketball Women's Basketball,Gold,olympics_dataset_1896_2024,United States,United States,USA,1,1,3
30052,Earlene (dennis-),F,,,,United States,USA,,1960,Summer,Roma,Athletics,Athletics Women's Shot Put,Bronze,olympics_dataset_1896_2024,United States,United States,USA,1,0,1
30069,Arthur Brown,M,,,,Great Britain,GBR,,1936,Summer,Berlin,Athletics,Athletics Men's 400 metres,Silver,olympics_dataset_1896_2024,United Kingdom,United Kingdom,GBR,1,0,2
30070,Arthur Brown,M,,,,Great Britain,GBR,,1936,Summer,Berlin,Athletics,Athletics Men's 4 x 400 metres Relay,Gold,olympics_dataset_1896_2024,United Kingdom,United Kingdom,GBR,1,1,3
30072,Graeme Brown,M,,,,Australia,AUS,,2004,Summer,Athina,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Gold,olympics_dataset_1896_2024,Australia,Australia,AUS,1,1,3
30073,Graeme Brown,M,,,,Australia,AUS,,2004,Summer,Athina,Cycling,Cycling Men's Madison,Gold,olympics_dataset_1896_2024,Australia,Australia,AUS,1,1,3
30078,Horace Brown,M,,,,United States,USA,,1920,Summer,Antwerpen,Athletics,"Athletics Men's 3,000 metres, Team",Gold,olympics_dataset_1896_2024,United States,United States,USA,1,1,3
30090,Ian Brown,M,,,,Australia,AUS,,1976,Summer,Montreal,Sailing,Sailing Mixed Two Person Dinghy,Bronze,olympics_dataset_1896_2024,Australia,Australia,AUS,1,0,1
30104,Joanne (-alchin),F,,,,Australia,AUS,,1996,Summer,Atlanta,Softball,Softball Women's Softball,Bronze,olympics_dataset_1896_2024,Australia,Australia,AUS,1,0,1
30113,Judith -clarke),F,,,,United States,USA,,1984,Summer,Los Angeles,Athletics,Athletics Women's 400 metres Hurdles,Silver,olympics_dataset_1896_2024,United States,United States,USA,1,0,2
30127,Kerrith Brown,M,,,,Great Britain,GBR,,1984,Summer,Los Angeles,Judo,Judo Men's Lightweight,Bronze,olympics_dataset_1896_2024,United Kingdom,United Kingdom,GBR,1,0,1
30141,Leroy Brown,M,,,,United States,USA,,1924,Summer,Paris,Athletics,Athletics Men's High Jump,Silver,olympics_dataset_1896_2024,United States,United States,USA,1,0,2
30176,Ronald Brown,M,,,,United States,USA,,1984,Summer,Los Angeles,Athletics,Athletics Men's 4 x 100 metres Relay,Gold,olympics_dataset_1896_2024,United States,United States,USA,1,1,3
30200,Thomas Brown,M,,,,United States,USA,,1920,Summer,Antwerpen,Shooting,"Shooting Men's Military Rifle, Standing, 300 metres, Team",Silver,olympics_dataset_1896_2024,United States,United States,USA,1,0,2
30202,Thomas Brown,M,,,,United States,USA,,1920,Summer,Antwerpen,Shooting,"Shooting Men's Running Target, Single Shot, Team",Bronze,olympics_dataset_1896_2024,United States,United States,USA,1,0,1
30212,Walter Brown,M,,,,Australia,AUS,,1956,Summer,Melbourne,Canoeing,"Canoeing Men's Kayak Doubles, 10,000 metres",Bronze,olympics_dataset_1896_2024,Australia,Australia,AUS,1,0,1
30218,Stephanie Brown-trafton,F,,,,United States,USA,,2008,Summer,Beijing,Athletics,Athletics Women's Discus Throw,Gold,olympics_dataset_1896_2024,United States,United States,USA,1,1,3
30233,Ian Browne,M,,,,Australia,AUS,,1956,Summer,Melbourne,Cycling,"Cycling Men's Tandem Sprint, 2,000 metres",Gold,olympics_dataset_1896_2024,Australia,Australia,AUS,1,1,3
30251,Cecil Browning,M,,,,Great Britain-2,GBR,,1908,Summer,London,Racquets,Racquets Men's Doubles,Silver,olympics_dataset_1896_2024,United Kingdom,United Kingdom,GBR,1,0,2
30258,David Jr.,M,,,,United States,USA,,1952,Summer,Helsinki,Diving,Diving Men's Springboard,Gold,olympics_dataset_1896_2024,United States,United States,USA,1,1,3
30261,Alistair Brownlee,M,,,,Great Britain,GBR,,2012,Summer,London,Triathlon,Triathlon Men's Olympic Distance,Gold,olympics_dataset_1896_2024,United Kingdom,United Kingdom,GBR,1,1,3
30262,Alistair Brownlee,M,,,,Great Britain,GBR,,2016,Summer,Rio de Janeiro,Triathlon,Triathlon Men's Olympic Distance,Gold,olympics_dataset_1896_2024,United Kingdom,United Kingdom,GBR,1,1,3
30263,Jonathan Brownlee,M,,,,Great Britain,GBR,,2012,Summer,London,Triathlon,Triathlon Men's Olympic Distance,Bronze,olympics_dataset_1896_2024,United Kingdom,United Kingdom,GBR,1,0,1
30264,Jonathan Brownlee,M,,,,Great Britain,GBR,,2016,Summer,Rio de Janeiro,Triathlon,Triathlon Men's Olympic Distance,Silver,olympics_dataset_1896_2024,United Kingdom,United Kingdom,GBR,1,0,2
30310,Raymond Bru,M,,,,Belgium,BEL,,1948,Summer,London,Fencing,"Fencing Men's Foil, Team",Bronze,olympics_dataset_1896_2024,Belgium,Belgium,BEL,1,0,1
30321,Theodore Bruce,M,,,,Australia,AUS,,1948,Summer,London,Athletics,Athletics Men's Long Jump,Silver,olympics_dataset_1896_2024,Australia,Australia,AUS,1,0,2
30339,Thomas Bruce,M,,,,United States,USA,,1972,Summer,Munich,Swimming,Swimming Men's 100 metres Breaststroke,Silver,olympics_dataset_1896_2024,United States,United States,USA,1,0,2
30340,Thomas Bruce,M,,,,United States,USA,,1972,Summer,Munich,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold,olympics_dataset_1896_2024,United States,United States,USA,1,1,3
30342,Wendy (-martin),F,,,,United States,USA,,1992,Summer,Barcelona,Gymnastics,Gymnastics Women's Team All-Around,Bronze,olympics_dataset_1896_2024,United States,United States,USA,1,0,1
