year,season,noc,iso3,country_name,athletes,female_athletes,male_athletes,female_athlete_share,female_share,avg_age,median_age,avg_height,avg_weight,athlete_event_entries,sports_participated,events_participated
2008,Summer,SKN,SKN,Saint Kitts,4,3,1,0.75,0.75,25.666666666666668,24.0,172.16666666666666,63.166666666666664,6,1,5
2008,Summer,SLE,SLE,Sierra Leone,3,1,2,0.3333333333333333,0.3333333333333333,21.0,21.0,160.33333333333334,55.0,3,2,3
2008,Summer,SLO,SVN,Slovenia,61,21,40,0.3442622950819672,0.3442622950819672,26.52054794520548,26.0,179.46575342465752,74.53424657534246,73,11,60
2008,Summer,SMR,SMR,San Marino,4,2,2,0.5,0.5,26.75,24.0,176.66666666666666,72.66666666666667,4,3,4
2008,Summer,SOL,SOL,Solomon Islands,3,2,1,0.6666666666666666,0.6666666666666666,22.0,20.0,161.0,61.0,3,2,3
2008,Summer,SOM,SOM,Somalia,2,1,1,0.5,0.5,17.5,17.5,170.5,62.0,2,1,2
2008,Summer,SRB,SRB,Serbia,87,24,63,0.27586206896551724,0.27586206896551724,25.855670103092784,24.0,186.04123711340208,80.95876288659794,97,11,42
2008,Summer,SRI,LKA,Sri Lanka,8,4,4,0.5,0.5,27.666666666666668,26.0,169.44444444444446,65.0,9,6,9
2008,Summer,STP,STP,Sao Tome and Principe,3,1,2,0.3333333333333333,0.3333333333333333,21.25,19.0,171.5,65.75,4,2,4
2008,Summer,SUD,SDN,Sudan,9,4,5,0.4444444444444444,0.4444444444444444,22.22222222222222,21.0,171.75,61.0,9,2,8
2008,Summer,SUI,CHE,Switzerland,83,36,47,0.43373493975903615,0.43373493975903615,27.448275862068964,27.0,176.7844827586207,69.84482758620689,116,20,75
2008,Summer,SUR,SUR,Suriname,4,2,2,0.5,0.5,19.0,19.0,169.0,64.75,4,2,4
2008,Summer,SVK,SVK,Slovakia,57,22,35,0.38596491228070173,0.38596491228070173,27.791044776119403,28.0,179.109375,72.49230769230769,67,14,54
2008,Summer,SWE,SWE,Sweden,123,73,50,0.5934959349593496,0.5934959349593496,27.875739644970412,27.0,178.01775147928993,71.7125748502994,169,20,81
2008,Summer,SWZ,SWZ,Eswatini,4,2,2,0.5,0.5,20.0,20.0,174.0,64.25,4,2,4
2008,Summer,SYR,SYR,Syria,7,1,6,0.14285714285714285,0.14285714285714285,25.0,22.0,176.14285714285714,76.71428571428571,7,5,7
2008,Summer,TAN,TZA,Tanzania,9,2,7,0.2222222222222222,0.2222222222222222,25.444444444444443,26.0,169.0,61.875,9,2,6
2008,Summer,TGA,TGA,Tonga,3,1,2,0.3333333333333333,0.3333333333333333,29.666666666666668,28.0,181.66666666666666,100.0,3,2,3
2008,Summer,THA,THA,Thailand,47,25,22,0.5319148936170213,0.5319148936170213,24.62264150943396,24.0,167.0754716981132,59.509433962264154,53,12,43
2008,Summer,TJK,TJK,Tajikistan,15,3,12,0.2,0.2,27.3125,25.5,173.5,76.875,16,8,16
2008,Summer,TKM,TKM,Turkmenistan,10,4,6,0.4,0.4,23.7,23.5,169.7,70.2,10,6,9
2008,Summer,TLS,TLS,Timor-Leste,1,1,0,1.0,1.0,24.0,24.0,151.0,48.0,1,1,1
2008,Summer,TOG,TGO,Togo,4,1,3,0.25,0.25,27.5,27.5,177.75,76.25,4,4,4
2008,Summer,TPE,TWN,Taiwan,79,36,43,0.45569620253164556,0.45569620253164556,24.75,25.0,171.32967032967034,70.9010989010989,92,15,41
2008,Summer,TTO,TTO,Trinidad,28,11,17,0.39285714285714285,0.39285714285714285,24.685714285714287,23.0,178.46875,73.2258064516129,35,4,19
2008,Summer,TUN,TUN,Tunisia,26,12,14,0.46153846153846156,0.46153846153846156,23.689655172413794,24.0,174.82142857142858,69.17241379310344,29,10,28
2008,Summer,TUR,TUR,Turkey,67,19,48,0.2835820895522388,0.2835820895522388,25.633802816901408,25.0,173.98591549295776,71.54929577464789,71,12,67
2008,Summer,TUV,TUV,Tuvalu,3,1,2,0.3333333333333333,0.3333333333333333,18.666666666666668,19.0,163.0,57.5,3,2,3
2008,Summer,UAE,ARE,United Arab Emirates,8,2,6,0.25,0.25,27.77777777777778,26.0,172.125,69.0,9,7,9
2008,Summer,UGA,UGA,Uganda,11,2,9,0.18181818181818182,0.18181818181818182,23.545454545454547,23.0,172.9090909090909,58.90909090909091,11,4,10
2008,Summer,UKR,UKR,Ukraine,243,116,127,0.4773662551440329,0.4773662551440329,24.874617737003057,24.0,175.43119266055047,69.9006116207951,327,24,177
2008,Summer,URU,URU,Uruguay,12,3,9,0.25,0.25,25.307692307692307,24.0,178.07692307692307,73.23076923076923,13,6,12
2008,Summer,USA,USA,United States,588,282,306,0.47959183673469385,0.47959183673469385,26.35910878112713,25.0,177.66841415465268,74.44708994708995,763,32,258
2008,Summer,UZB,UZB,Uzbekistan,56,15,41,0.26785714285714285,0.26785714285714285,23.333333333333332,24.0,175.40579710144928,71.21739130434783,69,14,67
2008,Summer,VAN,VAN,Vanuatu,3,2,1,0.6666666666666666,0.6666666666666666,21.0,20.0,167.66666666666666,69.5,3,2,3
2008,Summer,VEN,VEN,Venezuela,108,51,57,0.4722222222222222,0.4722222222222222,24.42063492063492,24.0,174.808,69.796,126,21,83
2008,Summer,VIE,VNM,Vietnam,13,6,7,0.46153846153846156,0.46153846153846156,25.055555555555557,23.0,162.11764705882354,57.55555555555556,18,8,18
2008,Summer,VIN,VIN,Saint Vincent,2,1,1,0.5,0.5,24.0,24.0,178.0,65.0,2,1,2
2008,Summer,YEM,YEM,Yemen,5,1,4,0.2,0.2,21.375,21.0,165.42857142857142,55.57142857142857,8,4,8
2008,Summer,ZAM,ZAM,Zambia,8,2,6,0.25,0.25,21.875,22.5,168.71428571428572,62.75,8,4,8
2008,Summer,ZIM,ZWE,Zimbabwe,13,5,8,0.38461538461538464,0.38461538461538464,26.0625,25.0,171.92857142857142,63.714285714285715,16,6,15
2012,Summer,AFG,AFG,Afghanistan,6,1,5,0.16666666666666666,0.16666666666666666,24.833333333333332,25.0,171.66666666666666,60.833333333333336,6,4,6
2012,Summer,ALB,ALB,Albania,9,3,6,0.3333333333333333,0.3333333333333333,25.7,22.0,176.8,80.2,10,5,9
2012,Summer,ALG,DZA,Algeria,38,17,21,0.4473684210526316,0.4473684210526316,24.846153846153847,25.0,174.26315789473685,66.85714285714286,39,12,29
2012,Summer,AND,AND,Andorra,6,2,4,0.3333333333333333,0.3333333333333333,32.0,26.5,173.4,68.0,6,4,6
2012,Summer,ANG,AGO,Angola,33,29,4,0.8787878787878788,0.8787878787878788,26.428571428571427,26.0,174.37142857142857,70.14285714285714,35,6,10
2012,Summer,ANT,ANT,Antigua,4,2,2,0.5,0.5,23.0,22.5,174.25,68.0,4,2,4
2012,Summer,ARG,ARG,Argentina,137,40,97,0.291970802919708,0.291970802919708,27.35135135135135,27.0,180.04054054054055,78.375,148,23,66
2012,Summer,ARM,ARM,Armenia,24,4,20,0.16666666666666666,0.16666666666666666,24.93548387096774,24.0,173.32258064516128,73.16129032258064,31,9,30
2012,Summer,ARU,ARU,Aruba,4,1,3,0.25,0.25,23.75,23.5,173.0,87.0,4,3,4
2012,Summer,ASA,ASA,American Samoa,4,1,3,0.25,0.25,22.0,22.0,171.0,79.75,4,3,4
2012,Summer,AUS,AUS,Australia,405,184,221,0.454320987654321,0.454320987654321,26.270428015564203,25.0,178.35214007782102,73.35222672064778,514,29,208
2012,Summer,AUT,AUT,Austria,70,31,39,0.44285714285714284,0.44285714285714284,28.2,27.0,176.67777777777778,69.5,90,19,69
2012,Summer,AZE,AZE,Azerbaijan,52,14,38,0.2692307692307692,0.2692307692307692,25.220338983050848,24.0,171.75862068965517,72.22916666666667,59,15,57
2012,Summer,BAH,BAH,Bahamas,21,9,12,0.42857142857142855,0.42857142857142855,25.96551724137931,25.0,176.57692307692307,68.76923076923077,29,2,16
2012,Summer,BAN,BAN,Bangladesh,5,1,4,0.2,0.2,20.714285714285715,21.0,164.28571428571428,61.714285714285715,7,5,7
2012,Summer,BAR,BAR,Barbados,6,0,6,0.0,0.0,23.5,24.5,183.0,74.125,8,3,6
2012,Summer,BDI,BDI,Burundi,6,4,2,0.6666666666666666,0.6666666666666666,21.833333333333332,22.0,172.0,63.833333333333336,6,3,6
2012,Summer,BEL,BEL,Belgium,111,42,69,0.3783783783783784,0.3783783783783784,27.661971830985916,25.0,177.40140845070422,70.50704225352112,142,16,71
2012,Summer,BEN,BEN,Benin,5,1,4,0.2,0.2,26.2,26.0,174.6,65.25,5,4,5
2012,Summer,BER,BER,Bermuda,8,3,5,0.375,0.375,27.75,26.5,176.5,67.0,8,5,7
2012,Summer,BHU,BHU,Bhutan,2,2,0,1.0,1.0,27.5,27.5,155.0,60.0,2,2,2
2012,Summer,BIH,BIH,Bosnia and Herzegovina,6,2,4,0.3333333333333333,0.3333333333333333,32.125,31.0,180.0,78.0,8,4,8
2012,Summer,BIZ,BIZ,Belize,3,1,2,0.3333333333333333,0.3333333333333333,27.333333333333332,26.0,164.0,66.66666666666667,3,2,3
2012,Summer,BLR,BLR,Belarus,160,71,89,0.44375,0.44375,26.90810810810811,26.0,177.06486486486486,72.97222222222223,185,23,110
2012,Summer,BOL,BOL,Boliva,5,2,3,0.4,0.4,23.8,23.0,171.5,65.25,5,3,5
2012,Summer,BOT,BWA,Botswana,4,1,3,0.25,0.25,23.5,23.5,179.0,65.0,4,2,4
2012,Summer,BRA,BRA,Brazil,248,117,131,0.4717741935483871,0.4717741935483871,27.00980392156863,27.0,177.31772575250835,72.12162162162163,306,27,138
2012,Summer,BRN,BRN,Bahrain,12,8,4,0.6666666666666666,0.6666666666666666,22.571428571428573,22.5,167.14285714285714,56.42857142857143,14,3,11
2012,Summer,BRU,BRU,Brunei,3,1,2,0.3333333333333333,0.3333333333333333,18.666666666666668,19.0,168.0,59.0,3,2,3
2012,Summer,BUL,BGR,Bulgaria,63,26,37,0.4126984126984127,0.4126984126984127,26.093333333333334,25.0,176.62666666666667,69.54666666666667,75,17,56
2012,Summer,BUR,BUR,Burkina Faso,5,3,2,0.6,0.6,22.8,24.0,174.4,68.2,5,3,5
2012,Summer,CAF,CAF,Central African Republic,6,3,3,0.5,0.5,23.333333333333332,24.0,171.2,61.0,6,4,6
2012,Summer,CAM,CAM,Cambodia,6,3,3,0.5,0.5,22.5,21.0,169.5,60.5,6,4,6
2012,Summer,CAN,CAN,Canada,273,154,119,0.5641025641025641,0.5641025641025641,26.406779661016948,25.0,174.57344632768363,68.94491525423729,354,28,179
2012,Summer,CAY,CAY,Cayman Islands,4,0,4,0.0,0.0,23.285714285714285,22.0,187.0,84.14285714285714,7,2,5
2012,Summer,CGO,COG,Republic of Congo,7,3,4,0.42857142857142855,0.42857142857142855,26.142857142857142,24.0,172.0,67.85714285714286,7,3,6
2012,Summer,CHA,CHA,Chad,2,2,0,1.0,1.0,18.0,18.0,170.0,65.0,2,2,2
2012,Summer,CHI,CHL,Chile,35,14,21,0.4,0.4,29.84090909090909,26.0,172.72727272727272,69.6590909090909,44,17,36
2012,Summer,CHN,CHN,China,375,215,160,0.5733333333333334,0.5733333333333334,23.958246346555324,24.0,175.44050104384132,68.62630480167014,479,29,206
2012,Summer,CIV,CIV,Cote d'Ivoire,9,5,4,0.5555555555555556,0.5555555555555556,23.7,24.0,173.0,65.9,10,6,10
2012,Summer,CMR,CMR,Cameroon,32,22,10,0.6875,0.6875,24.15625,24.5,168.25806451612902,69.12903225806451,32,9,16
2012,Summer,COD,COD,Democratic Republic of the Congo,4,1,3,0.25,0.25,23.25,23.5,177.75,87.25,4,3,4
2012,Summer,COK,COK,Cook Islands,8,5,3,0.625,0.625,20.11111111111111,19.0,166.33333333333334,78.33333333333333,9,5,9
2012,Summer,COL,COL,Colombia,101,56,45,0.5544554455445545,0.5544554455445545,25.316666666666666,24.0,170.0,63.7304347826087,120,19,81
2012,Summer,COM,COM,Comoros,3,2,1,0.6666666666666666,0.6666666666666666,21.333333333333332,22.0,166.0,53.333333333333336,3,2,3
2012,Summer,CPV,CPV,Cabo Verde,3,2,1,0.6666666666666666,0.6666666666666666,22.333333333333332,25.0,177.33333333333334,79.33333333333333,3,2,3
2012,Summer,CRC,CRI,Costa Rica,11,3,8,0.2727272727272727,0.2727272727272727,26.181818181818183,26.0,175.27272727272728,66.9090909090909,11,6,11
2012,Summer,CRO,HRV,Croatia,107,43,64,0.40186915887850466,0.40186915887850466,27.135593220338983,26.0,183.22608695652173,81.08695652173913,118,17,53
2012,Summer,CUB,CUB,Cuba,109,44,65,0.4036697247706422,0.4036697247706422,25.35593220338983,24.0,173.91860465116278,73.02247191011236,118,14,86
2012,Summer,CYP,CYP,Cyprus,13,4,9,0.3076923076923077,0.3076923076923077,25.76923076923077,26.0,178.0,73.53846153846153,13,7,12
2012,Summer,CZE,CZE,Czechia,133,65,68,0.48872180451127817,0.48872180451127817,26.80503144654088,26.0,179.52830188679246,74.46540880503144,159,21,99
2012,Summer,DEN,DNK,Denmark,114,48,66,0.42105263157894735,0.42105263157894735,26.892617449664428,27.0,180.5234899328859,74.94594594594595,149,17,69
2012,Summer,DJI,DJI,Djibouti,4,2,2,0.5,0.5,19.5,18.0,173.5,61.5,4,3,4
2012,Summer,DMA,DMA,Dominica,2,1,1,0.5,0.5,21.5,21.5,174.0,61.5,2,1,2
2012,Summer,DOM,DOM,Dominican Republic,33,20,13,0.6060606060606061,0.6060606060606061,24.5,24.0,174.55555555555554,64.21212121212122,36,10,21
2012,Summer,ECU,ECU,Ecuador,36,13,23,0.3611111111111111,0.3611111111111111,24.97222222222222,24.0,171.22222222222223,66.33333333333333,36,11,34
2012,Summer,EGY,EGY,Egypt,109,34,75,0.3119266055045872,0.3119266055045872,24.083333333333332,23.0,173.35114503816794,70.86923076923077,132,21,87
2012,Summer,ERI,ERI,Eritrea,12,1,11,0.08333333333333333,0.08333333333333333,24.166666666666668,23.0,174.08333333333334,59.583333333333336,12,2,7
2012,Summer,ESA,SLV,El Salvador,10,5,5,0.5,0.5,23.272727272727273,23.0,169.27272727272728,65.0909090909091,11,7,11
2012,Summer,ESP,ESP,Spain,278,110,168,0.39568345323741005,0.39568345323741005,26.492625368731563,26.0,176.30678466076697,70.92159763313609,339,27,135
2012,Summer,EST,EST,Estonia,32,9,23,0.28125,0.28125,27.305555555555557,26.5,182.97222222222223,85.0,36,11,30
2012,Summer,ETH,ETH,Ethiopia,33,15,18,0.45454545454545453,0.45454545454545453,23.823529411764707,23.5,170.78787878787878,54.81818181818182,34,2,14
2012,Summer,FIJ,FIJ,Fiji,9,3,6,0.3333333333333333,0.3333333333333333,25.11111111111111,22.0,175.55555555555554,80.0,9,6,9
2012,Summer,FIN,FIN,Finland,56,27,29,0.48214285714285715,0.48214285714285715,27.47826086956522,27.0,175.04347826086956,69.27536231884058,69,14,61
2012,Summer,FRA,FRA,France,324,142,182,0.4382716049382716,0.4382716049382716,26.62676056338028,26.0,177.42688679245282,70.78301886792453,426,28,188
2012,Summer,FSM,FSM,Micronesia,6,2,4,0.3333333333333333,0.3333333333333333,27.5,28.0,165.5,64.16666666666667,6,4,6
2012,Summer,GAB,GAB,Gabon,21,2,19,0.09523809523809523,0.09523809523809523,21.857142857142858,20.0,172.76190476190476,71.57142857142857,21,5,7
2012,Summer,GAM,GAM,Gambia,2,1,1,0.5,0.5,22.0,22.0,156.0,68.0,2,1,2
2012,Summer,GBR,GBR,United Kingdom,530,257,273,0.4849056603773585,0.4849056603773585,25.941520467836256,25.0,177.8389458272328,72.51472754050074,684,32,249
2012,Summer,GBS,GBS,Guinea-Bissau,4,2,2,0.5,0.5,25.75,25.5,168.5,68.25,4,2,4
2012,Summer,GEO,GEO,Georgia,34,6,28,0.17647058823529413,0.17647058823529413,25.63888888888889,24.0,177.13888888888889,78.13888888888889,36,10,35
2012,Summer,GEQ,GEQ,Equatorial Guinea,2,1,1,0.5,0.5,26.0,26.0,173.0,65.5,2,1,2
2012,Summer,GER,DEU,Germany,383,171,212,0.4464751958224543,0.4464751958224543,26.598039215686274,26.0,178.3235294117647,73.03921568627452,510,27,213
2012,Summer,GHA,GHA,Ghana,7,2,5,0.2857142857142857,0.2857142857142857,22.714285714285715,20.0,170.2,65.0,7,4,7
2012,Summer,GRE,GRC,Greece,102,37,65,0.3627450980392157,0.3627450980392157,26.48695652173913,26.0,178.8521739130435,74.3108108108108,115,20,76
2012,Summer,GRN,GRN,Grenada,8,3,5,0.375,0.375,25.125,25.0,178.375,67.5,8,3,8
2012,Summer,GUA,GUA,Guatemala,19,7,12,0.3684210526315789,0.3684210526315789,23.916666666666668,23.0,171.25,67.22916666666667,24,11,21
2012,Summer,GUI,GUI,Guinea,4,2,2,0.5,0.5,22.5,21.0,169.5,79.75,4,3,4
2012,Summer,GUM,GUM,Guam,8,3,5,0.375,0.375,23.625,23.5,176.875,86.625,8,5,8
2012,Summer,GUY,GUY,Guyana,6,2,4,0.3333333333333333,0.3333333333333333,23.333333333333332,23.0,172.4,66.0,6,3,6
2012,Summer,HAI,HAI,Haiti,5,2,3,0.4,0.4,24.8,24.0,175.8,72.0,5,2,5
2012,Summer,HKG,HKG,Hong Kong,41,20,21,0.4878048780487805,0.4878048780487805,24.70909090909091,25.0,168.6909090909091,62.89090909090909,55,13,44
2012,Summer,HON,HON,Honduras,25,3,22,0.12,0.12,22.32,22.0,169.54166666666666,70.72,25,8,10
2012,Summer,HUN,HUN,Hungary,152,59,93,0.3881578947368421,0.3881578947368421,25.681592039800996,25.0,180.9,77.07,201,21,111
2012,Summer,INA,IDN,Indonesia,22,9,13,0.4090909090909091,0.4090909090909091,23.5,24.0,164.55,63.04761904761905,22,8,16
2012,Summer,IND,IND,India,81,23,58,0.2839506172839506,0.2839506172839506,25.957894736842107,26.0,174.16666666666666,72.73717948717949,95,13,55
2012,Summer,IOA,IOA,Individual Olympic Athletes,4,1,3,0.25,0.25,24.75,25.5,178.5,70.0,4,3,4
2012,Summer,IRI,IRN,Iran,52,8,44,0.15384615384615385,0.15384615384615385,25.42105263157895,26.0,177.2982456140351,82.27272727272727,57,13,51
2012,Summer,IRL,IRL,Ireland,64,28,36,0.4375,0.4375,28.526315789473685,28.0,175.06666666666666,66.6027397260274,76,14,54
2012,Summer,IRQ,IRQ,Iraq,8,3,5,0.375,0.375,22.5,21.0,171.0,75.66666666666667,8,7,8
2012,Summer,ISL,ISL,Iceland,27,6,21,0.2222222222222222,0.2222222222222222,26.083333333333332,26.5,185.88235294117646,83.55882352941177,36,6,20
2012,Summer,ISR,ISR,Israel,37,18,19,0.4864864864864865,0.4864864864864865,24.464285714285715,24.0,173.3272727272727,66.52727272727273,56,10,41
2012,Summer,ISV,ISV,"Virgin Islands, US",7,3,4,0.42857142857142855,0.42857142857142855,24.0,24.0,178.11111111111111,71.0,9,3,7
2012,Summer,ITA,ITA,Italy,281,123,158,0.4377224199288256,0.4377224199288256,27.138743455497384,26.0,176.1544502617801,70.7472972972973,382,28,169
2012,Summer,IVB,IVB,"Virgin Islands, British",2,1,1,0.5,0.5,24.0,24.0,168.0,60.0,2,1,2
2012,Summer,JAM,JAM,Jamaica,45,22,23,0.4888888888888889,0.4888888888888889,26.112903225806452,25.0,176.48387096774192,72.06451612903226,62,4,25
2012,Summer,JOR,JOR,Jordan,9,4,5,0.4444444444444444,0.4444444444444444,24.666666666666668,25.0,172.375,65.4375,9,5,9
2012,Summer,JPN,JPN,Japan,291,155,136,0.5326460481099656,0.5326460481099656,25.12280701754386,24.0,168.47117794486215,62.766129032258064,399,29,178
2012,Summer,KAZ,KAZ,Kazakhstan,113,40,73,0.35398230088495575,0.35398230088495575,25.96212121212121,25.0,176.5114503816794,73.30833333333334,132,19,106
2012,Summer,KEN,KEN,Kenya,47,20,27,0.425531914893617,0.425531914893617,24.627450980392158,25.0,169.4313725490196,57.92,51,4,23
2012,Summer,KGZ,KGZ,Kyrgyzstan,14,3,11,0.21428571428571427,0.21428571428571427,22.866666666666667,23.0,174.46666666666667,72.13333333333334,15,8,15
2012,Summer,KIR,KIR,Kiribati,3,1,2,0.3333333333333333,0.3333333333333333,21.333333333333332,19.0,165.66666666666666,79.0,3,2,3
2012,Summer,KOR,KOR,South Korea,250,115,135,0.46,0.46,25.471153846153847,25.0,172.7620578778135,67.32797427652733,312,25,140
2012,Summer,KSA,KSA,Saudi Arabia,18,2,16,0.1111111111111111,0.1111111111111111,30.130434782608695,29.0,171.35294117647058,67.05263157894737,23,5,14
2012,Summer,KUW,KUW,Kuwait,10,2,8,0.2,0.2,30.0,26.5,178.0,75.04166666666667,12,4,11
2012,Summer,LAO,LAO,Laos,3,1,2,0.3333333333333333,0.3333333333333333,18.0,16.0,166.33333333333334,58.0,3,2,3
2012,Summer,LAT,LVA,Latvia,45,14,31,0.3111111111111111,0.3111111111111111,26.34,25.0,181.04,77.76,50,12,38
2012,Summer,LBA,LBA,Libya,4,1,3,0.25,0.25,25.75,22.5,173.0,65.25,4,3,4
2012,Summer,LBR,LBR,Liberia,3,2,1,0.6666666666666666,0.6666666666666666,27.333333333333332,27.0,173.33333333333334,68.0,3,1,3
2012,Summer,LCA,LCA,Saint Lucia,4,3,1,0.75,0.75,26.25,26.5,170.5,61.0,4,3,4
2012,Summer,LES,LES,Lesotho,4,2,2,0.5,0.5,24.0,24.0,166.0,59.666666666666664,4,2,4
2012,Summer,LIB,LIB,Lebanon,10,7,3,0.7,0.7,21.8,22.0,174.1,66.2,10,7,10
2012,Summer,LIE,LIE,Liechtenstein,3,2,1,0.6666666666666666,0.6666666666666666,24.5,20.5,175.25,68.0,4,3,4
2012,Summer,LTU,LTU,Lithuania,62,23,39,0.3709677419354839,0.3709677419354839,26.194444444444443,26.0,181.98611111111111,80.31818181818181,72,14,54
2012,Summer,LUX,LUX,Luxembourg,9,4,5,0.4444444444444444,0.4444444444444444,27.363636363636363,26.0,177.9090909090909,68.81818181818181,11,7,11
2012,Summer,MAD,MAD,Madagascar,7,4,3,0.5714285714285714,0.5714285714285714,24.714285714285715,23.0,168.57142857142858,65.71428571428571,7,5,7
2012,Summer,MAR,MAR,Morocco,63,17,46,0.2698412698412698,0.2698412698412698,25.73134328358209,25.0,174.33333333333334,66.23076923076923,67,12,40
2012,Summer,MAS,MYS,Malaysia,29,13,16,0.4482758620689655,0.4482758620689655,23.210526315789473,23.0,167.57894736842104,62.8421052631579,38,9,25
2012,Summer,MAW,MAW,Malawi,3,2,1,0.6666666666666666,0.6666666666666666,23.0,27.0,171.33333333333334,71.33333333333333,3,2,3
2012,Summer,MDA,MDA,Moldova,20,8,12,0.4,0.4,24.25,23.0,176.7,73.6,20,9,19
2012,Summer,MDV,MDV,Maldives,5,2,3,0.4,0.4,19.4,18.0,164.6,54.2,5,3,5
2012,Summer,MEX,MEX,Mexico,99,37,62,0.37373737373737376,0.37373737373737376,25.15126050420168,23.0,171.40677966101694,67.03478260869565,119,23,75
2012,Summer,MGL,MGL,Mongolia,29,13,16,0.4482758620689655,0.4482758620689655,26.09375,26.0,170.16129032258064,66.40625,32,7,32
2012,Summer,MHL,MHL,Marshall Islands,4,2,2,0.5,0.5,20.5,20.5,173.75,74.75,4,2,4
2012,Summer,MKD,MKD,North Macedonia,4,2,2,0.5,0.5,19.5,19.5,177.5,68.0,4,2,4
2012,Summer,MLI,MLI,Mali,6,2,4,0.3333333333333333,0.3333333333333333,25.5,25.5,179.66666666666666,83.0,6,4,6
2012,Summer,MLT,MLT,Malta,5,2,3,0.4,0.4,24.4,21.0,174.0,72.8,5,3,5
2012,Summer,MNE,MNE,Montenegro,33,15,18,0.45454545454545453,0.45454545454545453,27.5,27.0,183.02941176470588,83.82352941176471,34,7,9
2012,Summer,MON,MCO,Monaco,6,1,5,0.16666666666666666,0.16666666666666666,28.833333333333332,27.0,180.33333333333334,72.83333333333333,6,6,6
2012,Summer,MOZ,MOZ,Mozambique,6,2,4,0.3333333333333333,0.3333333333333333,22.166666666666668,21.0,172.33333333333334,65.6,6,4,6
2012,Summer,MRI,MRI,Mauritius,11,7,4,0.6363636363636364,0.6363636363636364,24.09090909090909,25.0,171.36363636363637,62.81818181818182,11,7,10
2012,Summer,MTN,MTN,Mauritania,2,1,1,0.5,0.5,22.5,22.5,165.5,59.0,2,1,2
2012,Summer,MYA,MYA,Myanmar,6,3,3,0.5,0.5,28.0,26.5,165.16666666666666,60.5,6,5,6
2012,Summer,NAM,NAM,Namibia,9,4,5,0.4444444444444444,0.4444444444444444,27.444444444444443,28.0,170.44444444444446,59.333333333333336,9,5,8
2012,Summer,NCA,NCA,Nicaragua,6,3,3,0.5,0.5,24.666666666666668,24.5,173.75,63.0,6,4,6
2012,Summer,NED,NLD,Netherlands,173,79,94,0.45664739884393063,0.45664739884393063,27.135135135135137,26.0,179.7882882882883,73.40090090090091,222,19,95
2012,Summer,NEP,NEP,Nepal,5,3,2,0.6,0.6,21.0,19.0,162.8,59.8,5,3,5
2012,Summer,NGR,NGA,Nigeria,49,19,30,0.3877551020408163,0.3877551020408163,25.086206896551722,24.0,179.5686274509804,75.38461538461539,58,8,31
2012,Summer,NIG,NER,Niger,6,2,4,0.3333333333333333,0.3333333333333333,23.666666666666668,22.0,172.83333333333334,64.6,6,5,6
2012,Summer,NOR,NOR,Norway,61,28,33,0.45901639344262296,0.45901639344262296,27.333333333333332,27.0,179.7826086956522,71.36170212765957,69,15,46
2012,Summer,NRU,NRU,Nauru,2,0,2,0.0,0.0,27.0,27.0,174.5,110.5,2,2,2
2012,Summer,NZL,NZL,New Zealand,178,82,96,0.4606741573033708,0.4606741573033708,26.08823529411765,25.0,178.09313725490196,73.40322580645162,204,16,87
2012,Summer,OMA,OMA,Oman,3,1,2,0.3333333333333333,0.3333333333333333,23.333333333333332,24.0,168.33333333333334,65.66666666666667,3,2,3
2012,Summer,PAK,PAK,Pakistan,21,2,19,0.09523809523809523,0.09523809523809523,25.666666666666668,23.0,171.375,64.875,21,4,6
2012,Summer,PAN,PAN,Panama,8,2,6,0.25,0.25,22.875,22.5,176.28571428571428,68.28571428571429,8,5,8
2012,Summer,PAR,PRY,Paraguay,8,4,4,0.5,0.5,22.9,23.0,179.77777777777777,72.7,10,6,10
2012,Summer,PER,PER,Peru,16,7,9,0.4375,0.4375,24.3125,25.0,169.0625,62.8125,16,9,14
2012,Summer,PHI,PHL,Philippines,11,4,7,0.36363636363636365,0.36363636363636365,25.272727272727273,25.0,167.1818181818182,67.63636363636364,11,8,11
2012,Summer,PLE,PLE,Palestine,5,2,3,0.4,0.4,21.6,21.0,171.2,63.0,5,3,5
2012,Summer,PLW,PLW,Palau,5,3,2,0.6,0.6,21.4,18.0,163.4,59.0,5,4,5
2012,Summer,PNG,PNG,Papua New Guinea,8,4,4,0.5,0.5,24.625,25.5,169.0,68.125,8,5,8
2012,Summer,POL,POL,Poland,210,86,124,0.4095238095238095,0.4095238095238095,26.4609375,26.0,179.5625,74.689453125,256,24,148
2012,Summer,POR,PRT,Portugal,76,32,44,0.42105263157894735,0.42105263157894735,27.836734693877553,27.0,173.01020408163265,67.36224489795919,98,14,75
2012,Summer,PRK,PRK,North Korea,52,37,15,0.7115384615384616,0.7115384615384616,22.017543859649123,21.0,162.6140350877193,57.666666666666664,57,11,27
2012,Summer,PUR,PRI,Puerto Rico,25,6,19,0.24,0.24,23.285714285714285,24.0,178.5,72.3529411764706,28,8,25
2012,Summer,QAT,QAT,Qatar,12,4,8,0.3333333333333333,0.3333333333333333,22.642857142857142,20.0,171.14285714285714,65.71428571428571,14,4,13
2012,Summer,ROU,ROU,Romania,105,50,55,0.47619047619047616,0.47619047619047616,25.096774193548388,24.0,173.75483870967741,71.17518248175182,155,15,75
