year,season,noc,iso3,country_name,total_medals,gold_medals,silver_medals,bronze_medals,population,gdp_per_capita,gdp_total,medals_per_million_people,gold_per_million_people,medals_per_10k_gdp_per_capita,gold_per_10k_gdp_per_capita,medals_per_100b_gdp,gold_per_100b_gdp,sports_entered,events_entered,unique_athletes,has_population_match,has_gdp_per_capita_match,has_gdp_total_match,economic_data_complete
1968,Summer,TPE,TWN,Taiwan,1,0,0,1,14215584.0,,69604570312.0,0.07034533368449725,0.0,,,1.4366872685479355,0.0,8,57,93,1,0,1,0
1984,Summer,TPE,TWN,Taiwan,1,0,0,1,19306762.0,,299112687500.0,0.05179532435319812,0.0,,,0.3343221607742734,0.0,12,40,52,1,0,1,0
1992,Summer,TPE,TWN,Taiwan,1,0,1,0,20982088.0,,583556375000.0,0.04765969907284728,0.0,,,0.17136304954255704,0.0,7,15,38,1,0,1,0
1996,Summer,TPE,TWN,Taiwan,1,0,1,0,21709270.0,,722440250000.0,0.04606327158858865,0.0,,,0.13841975166804452,0.0,14,63,107,1,0,1,0
2000,Summer,TPE,TWN,Taiwan,5,0,1,4,22332873.0,,882557000000.0,0.22388521172354314,0.0,,,0.5665356458563016,0.0,14,59,75,1,0,1,0
2004,Summer,TPE,TWN,Taiwan,5,2,2,1,22745432.0,,953019750000.0,0.2198243585789006,0.08792974343156024,,,0.5246480988458004,0.20985923953832017,14,52,104,1,0,1,0
2008,Summer,TPE,TWN,Taiwan,4,0,0,4,23086238.0,,1031312062500.0,0.17326339614102565,0.0,,,0.3878554460328539,0.0,15,41,92,1,0,1,0
2012,Summer,TPE,TWN,Taiwan,2,0,1,1,23345963.0,,1141727125000.0,0.08566791611894527,0.0,,,0.17517320524376612,0.0,14,40,55,1,0,1,0
2016,Summer,TPE,TWN,Taiwan,3,1,0,2,23586140.0,,1170722875000.0,0.12719334320918982,0.04239778106972993,,,0.25625193323398593,0.08541731107799529,18,46,67,1,0,1,0
2020,Summer,TPE,TWN,Taiwan,12,2,4,6,23663461.0,,1315642625000.0,0.5071109420553485,0.0845184903425581,,,0.9121017951208444,0.15201696585347407,18,61,117,1,0,1,0
2024,Summer,TPE,TWN,Taiwan,7,2,0,5,,,,,,,,,,17,47,60,0,0,0,0
2008,Summer,TJK,TJK,Tajikistan,2,0,1,1,7338402.0,2308.0942,24387392578.0,0.2725388987956779,0.0,8.665157600586666,0.0,8.200958727355752,0.0,8,16,16,1,1,1,1
2012,Summer,TJK,TJK,Tajikistan,1,0,0,1,8014087.0,2700.0955,34243027343.0,0.12478027752880647,0.0,3.7035727069653652,0.0,2.9203025479708975,0.0,7,16,16,1,1,1,1
2016,Summer,TJK,TJK,Tajikistan,1,1,0,0,8865623.0,3169.9668,30613433593.0,0.11279523164925916,0.11279523164925916,3.154607171280153,3.154607171280153,3.266539824623455,3.266539824623455,4,7,7,1,1,1,1
2024,Summer,TJK,TJK,Tajikistan,3,0,0,3,,4755.933,,,,6.3079105613977315,0.0,,,6,14,14,0,1,0,0
1980,Summer,TAN,TZA,Tanzania,2,0,2,0,19189769.0,,35300582031.0,0.10422220298743565,0.0,,,5.665628963974744,0.0,3,22,48,1,0,1,0
1976,Summer,THA,THA,Thailand,1,0,0,1,41896511.0,,146600906250.0,0.02386833595761709,0.0,,,0.6821240233636005,0.0,11,33,62,1,0,1,0
1984,Summer,THA,THA,Thailand,1,0,1,0,49351711.0,,242240921875.0,0.020262721995596058,0.0,,,0.412812167432229,0.0,5,25,40,1,0,1,0
1988,Summer,THA,THA,Thailand,1,0,0,1,52969595.0,,309070812500.0,0.018878754878152267,0.0,,,0.32355044849147635,0.0,4,12,15,1,0,1,0
1992,Summer,THA,THA,Thailand,1,0,0,1,56528832.0,9886.899,440077968750.0,0.017690087776800343,0.0,1.011439481681769,0.0,0.22723246129325803,0.0,9,47,64,1,1,1,1
1996,Summer,THA,THA,Thailand,2,1,0,1,59920059.0,12456.329,648442750000.0,0.033377804250826926,0.016688902125413463,1.6056094857481686,0.8028047428740843,0.30843123776154485,0.15421561888077243,10,42,58,1,1,1,1
2000,Summer,THA,THA,Thailand,3,1,0,2,63007815.0,11622.525,538840687500.0,0.04761314132223122,0.015871047107410406,2.5811947059696583,0.8603982353232194,0.5567508299936983,0.1855836099978994,11,51,68,1,1,1,1
2004,Summer,THA,THA,Thailand,8,3,1,4,65452049.0,13997.001,700528812500.0,0.12222688398952948,0.045835081496073564,5.715510058190322,2.1433162718213707,1.1419944272456317,0.4282479102171119,13,46,51,1,1,1,1
2008,Summer,THA,THA,Thailand,4,2,2,0,67619835.0,15891.782,935891250000.0,0.059154240763823224,0.029577120381911612,2.5170242078578724,1.2585121039289362,0.427400085212892,0.213700042606446,12,43,53,1,1,1,1
2012,Summer,THA,THA,Thailand,3,0,2,1,69436091.0,17869.637,1229623625000.0,0.0432051971358814,0.0,1.6788253728936968,0.0,0.2439770950236907,0.0,15,37,43,1,1,1,1
2016,Summer,THA,THA,Thailand,6,2,2,2,70859835.0,19370.61,1270711500000.0,0.08467420224729566,0.02822473408243189,3.097476021663747,1.0324920072212491,0.47217641455200493,0.15739213818400163,15,45,58,1,1,1,1
2020,Summer,THA,THA,Thailand,2,1,0,1,71641484.0,19957.258,1386630625000.0,0.027916786313360007,0.013958393156680004,1.0021416769778693,0.5010708384889346,0.14423451811472865,0.07211725905736432,15,33,48,1,1,1,1
2024,Summer,THA,THA,Thailand,6,1,3,2,,21740.541,,,,2.759820926259379,0.4599701543765631,,,18,45,52,0,1,0,0
2008,Summer,TOG,TGO,Togo,1,0,0,1,5936140.0,1941.1549,11857900390.0,0.16845963875515066,0.0,5.151572396412053,0.0,8.433196157081229,0.0,4,4,4,1,1,1,1
1996,Summer,TGA,TGA,Tonga,1,0,1,0,,,,,,,,,,3,5,5,0,0,0,0
1948,Summer,TTO,TTO,Trinidad,1,0,1,0,612773.0,,,1.6319256886318425,0.0,,,,,3,9,9,1,0,0,0
1952,Summer,TTO,TTO,Trinidad,2,0,0,2,683442.0,,5185110839.0,2.9263639050570496,0.0,,,38.571981623939976,0.0,1,2,2,1,0,1,0
1960,Summer,WIF,WIF,Trinidad,2,0,0,2,,,,,,,,,,5,13,20,0,0,0,0
1964,Summer,TTO,TTO,Trinidad,3,0,1,2,912972.0,,14610892578.0,3.285971530342661,0.0,,,20.532626490712673,0.0,4,10,18,1,0,1,0
1976,Summer,TTO,TTO,Trinidad,1,1,0,0,1066314.0,,22987738281.0,0.937810063452229,0.937810063452229,,,4.3501452286262,4.3501452286262,3,10,20,1,0,1,0
1996,Summer,TTO,TTO,Trinidad,2,0,0,2,1300937.0,14838.902,14926446289.0,1.5373534613897522,0.0,1.3478086181848226,0.0,13.399036591006219,0.0,6,14,16,1,1,1,1
2000,Summer,TTO,TTO,Trinidad,2,0,1,1,1319781.0,19637.555,21523378906.0,1.5154029342747017,0.0,1.0184567274286438,0.0,9.292221303795692,0.0,3,18,29,1,1,1,1
2004,Summer,TTO,TTO,Trinidad,1,0,0,1,1345386.0,26757.908,30339343750.0,0.7432811104025164,0.0,0.37372129390683306,0.0,3.296050198844528,0.0,4,18,26,1,1,1,1
2008,Summer,TTO,TTO,Trinidad,2,1,1,0,1372090.0,35825.332,56942968750.0,1.4576303303719143,0.7288151651859571,0.5582641913827902,0.2791320956913951,3.512286141561596,1.756143070780798,4,19,35,1,1,1,1
2012,Summer,TTO,TTO,Trinidad,4,1,1,2,1403814.0,36903.69,55530398437.0,2.849380331012513,0.7123450827531282,1.0839024498634147,0.27097561246585367,7.203261839617547,1.8008154599043869,6,22,38,1,1,1,1
2016,Summer,TTO,TTO,Trinidad,1,0,0,1,1437031.0,35914.99,43464566406.0,0.6958792120698858,0.0,0.27843527173472693,0.0,2.3007246653723814,0.0,8,24,43,1,1,1,1
1964,Summer,TUN,TUN,Tunisia,2,0,1,1,4489875.0,,9982541992.0,0.44544669951836074,0.0,,,20.03497707901252,0.0,3,9,12,1,0,1,0
1968,Summer,TUN,TUN,Tunisia,2,1,0,1,4879909.0,,11755329101.0,0.4098437081511151,0.20492185407555755,,,17.013560256937975,8.506780128468987,2,7,8,1,0,1,0
1972,Summer,TUN,TUN,Tunisia,1,0,1,0,5396564.0,,20523035156.0,0.18530309285686225,0.0,,,4.8725736344492185,0.0,5,11,37,1,0,1,0
1996,Summer,TUN,TUN,Tunisia,1,0,0,1,9294433.0,7821.792,95913757812.0,0.10759128609566608,0.0,1.278479407276491,0.0,1.0426032957233249,0.0,9,24,52,1,1,1,1
2008,Summer,TUN,TUN,Tunisia,1,1,0,0,10542637.0,11990.196,127304906250.0,0.09485292911062004,0.09485292911062004,0.8340147233623204,0.8340147233623204,0.7855156799976043,0.7855156799976043,10,28,29,1,1,1,1
2012,Summer,TUN,TUN,Tunisia,3,1,1,1,11009649.0,12436.3955,146313796875.0,0.272488250987838,0.09082941699594602,2.4122745211826047,0.8040915070608682,2.050387635393663,0.6834625451312211,17,50,87,1,1,1,1
2016,Summer,TUN,TUN,Tunisia,3,0,0,3,11528676.0,12803.88,146013343750.0,0.260220687961046,0.0,2.34303976607091,0.0,2.0546067386392552,0.0,17,47,65,1,1,1,1
2020,Summer,TUN,TUN,Tunisia,2,1,1,0,11974058.0,11955.599,152326218750.0,0.16702775283032703,0.08351387641516352,1.6728563746575977,0.8364281873287989,1.3129716055529672,0.6564858027764836,17,50,73,1,1,1,1
2024,Summer,TUN,TUN,Tunisia,3,1,1,1,,12774.916,,,,2.3483520361308052,0.7827840120436018,,,15,29,26,0,1,0,0
1936,Summer,TUR,TUR,Turkey,2,1,0,1,16367129.0,,,0.12219614081370042,0.06109807040685021,,,,,7,26,62,1,0,0,0
1948,Summer,TUR,TUR,Turkey,12,6,4,2,20126593.0,,,0.5962260974820727,0.29811304874103633,,,,,7,42,87,1,0,0,0
1952,Summer,TUR,TUR,Turkey,3,2,0,1,22290093.0,,107960773437.0,0.13458894047682976,0.08972596031788652,,,2.7787870580147667,1.852524705343178,4,31,58,1,0,1,0
1956,Summer,TUR,TUR,Turkey,7,3,2,2,25057603.0,,121123703125.0,0.27935632949408606,0.11972414121175118,,,5.77921564433675,2.4768067047157496,2,20,28,1,0,1,0
1960,Summer,TUR,TUR,Turkey,9,7,2,0,28329895.0,,156564109375.0,0.3176856109067824,0.24708880848305298,,,5.748443903221355,4.47101192472772,6,41,58,1,0,1,0
1964,Summer,TUR,TUR,Turkey,6,2,3,1,31543074.0,,192224812500.0,0.1902160835687733,0.0634053611895911,,,3.121345221756947,1.0404484072523155,4,24,25,1,0,1,0
1968,Summer,TUR,TUR,Turkey,2,2,0,0,34921681.0,,249535515625.0,0.05727101166750822,0.05727101166750822,,,0.8014891166857323,0.8014891166857323,4,29,30,1,0,1,0
1972,Summer,TUR,TUR,Turkey,1,0,1,0,38430215.0,,312572375000.0,0.02602119191891068,0.0,,,0.31992590516036484,0.0,8,43,50,1,0,1,0
1984,Summer,TUR,TUR,Turkey,3,0,0,3,49574065.0,,504704312500.0,0.06051551350489413,0.0,,,0.5944074432690726,0.0,10,49,62,1,0,1,0
1988,Summer,TUR,TUR,Turkey,2,1,1,0,53909628.0,,634942437500.0,0.03709912448292168,0.01854956224146084,,,0.31498918356673866,0.15749459178336933,9,40,51,1,0,1,0
1992,Summer,TUR,TUR,Turkey,6,2,2,2,57990121.0,12451.045,687578312500.0,0.10346589895889335,0.034488632986297785,4.818872632779016,1.6062908775930054,0.8726278724796166,0.29087595749320555,10,43,54,1,1,1,1
1996,Summer,TUR,TUR,Turkey,6,4,1,1,61951134.0,13826.92,850062937500.0,0.09685052738501929,0.06456701825667953,4.339361188174951,2.8929074587833012,0.705830090374926,0.4705533935832839,9,55,61,1,1,1,1
2000,Summer,TUR,TUR,Turkey,5,3,0,2,65425957.0,14856.915,921565250000.0,0.07642226769415081,0.045853360616490486,3.3654362295267894,2.0192617377160733,0.5425551798963774,0.3255331079378264,10,58,67,1,1,1,1
2004,Summer,TUR,TUR,Turkey,11,3,3,5,68592621.0,16583.883,963199875000.0,0.1603671042108159,0.04373648296658616,6.632945975318325,1.8089852659959067,1.1420267262804618,0.31146183444012593,10,65,74,1,1,1,1
2008,Summer,TUR,TUR,Turkey,7,1,3,3,71562343.0,19839.584,1386037000000.0,0.09781680848543486,0.013973829783633552,3.5282997869310164,0.5040428267044309,0.5050370228211801,0.07214814611731145,12,67,71,1,1,1,1
2012,Summer,TUR,TUR,Turkey,5,2,2,1,75197196.0,22517.715,1867491750000.0,0.06649184099896491,0.026596736399585964,2.2204739690505897,0.8881895876202359,0.2677387999170545,0.10709551996682182,16,80,119,1,1,1,1
2016,Summer,TUR,TUR,Turkey,8,1,3,4,81652087.0,26489.645,2262191000000.0,0.09797667510935758,0.012247084388669697,3.0200480225386186,0.3775060028173273,0.35363945838348754,0.04420493229793594,21,88,119,1,1,1,1
2020,Summer,TUR,TUR,Turkey,13,2,2,9,86091691.0,28976.719,2412481750000.0,0.15100179644514128,0.02323104560694481,4.486360239749711,0.6902092676538016,0.5388641800088229,0.0829021815398189,18,94,139,1,1,1,1
2024,Summer,TUR,TUR,Turkey,8,0,3,5,,36154.492,,,,2.212726429678503,0.0,,,19,85,101,0,1,0,0
2020,Summer,TKM,TKM,Turkmenistan,1,0,1,0,6949915.0,15791.178,149340296875.0,0.14388665185113775,0.0,0.6332649787115313,0.0,0.6696116325769825,0.0,4,10,10,1,1,1,1
1968,Summer,UGA,UGA,Uganda,2,0,1,1,9708633.0,,8585331054.0,0.20600222503003254,0.0,,,23.295548970917995,0.0,2,14,14,1,0,1,0
1972,Summer,UGA,UGA,Uganda,2,1,1,0,10885795.0,,12615208007.0,0.1837256718503334,0.0918628359251667,,,15.853880482115146,7.926940241057573,3,19,35,1,0,1,0
1980,Summer,UGA,UGA,Uganda,1,0,1,0,13275751.0,,11378664062.0,0.07532530551378977,0.0,,,8.788377919861292,0.0,2,12,16,1,0,1,0
1996,Summer,UGA,UGA,Uganda,1,0,0,1,21231553.0,1367.9457,25948066406.0,0.04709971051104929,0.0,7.310231685365874,0.0,3.8538517065332036,0.0,4,9,12,1,1,1,1
2012,Summer,UGA,UGA,Uganda,1,1,0,0,34337436.0,2405.0945,92230328125.0,0.02912273356694425,0.02912273356694425,4.157840783387098,4.157840783387098,1.0842420495834055,1.0842420495834055,4,12,16,1,1,1,1
2020,Summer,UGA,UGA,Uganda,4,2,1,1,44457148.0,2678.009,120253750000.0,0.08997428265078992,0.04498714132539496,14.936469593642144,7.468234796821072,3.3262995956467054,1.6631497978233527,4,18,28,1,1,1,1
2024,Summer,UGA,UGA,Uganda,2,1,1,0,,2879.6702,,,,6.945239770859872,3.472619885429936,,,4,16,25,0,1,0,0
1996,Summer,UKR,UKR,Ukraine,23,9,2,12,51226111.0,9969.501,326476437500.0,0.4489897739845994,0.17569165068962583,23.070362297972586,9.027533073119708,7.0449188235827895,2.756707365749787,21,148,351,1,1,1,1
2000,Summer,UKR,UKR,Ukraine,23,3,10,10,49556654.0,10364.0625,271352156250.0,0.46411527299643757,0.06053677473866577,22.19206995326398,2.8946178199909545,8.47607047530141,1.1055744098219231,23,185,368,1,1,1,1
2004,Summer,UKR,UKR,Ukraine,22,8,5,9,47979502.0,15021.066,370034593750.0,0.45852914438336606,0.1667378706848604,14.646097687074938,5.3258537043908865,5.945390072059985,2.161960026203631,23,175,357,1,1,1,1
2008,Summer,UKR,UKR,Ukraine,27,7,5,15,46819168.0,18883.986,578854562500.0,0.5766868817489452,0.14951141378676358,14.297828858801314,3.706844518948489,4.664384069703174,1.2092847588119338,24,177,327,1,1,1,1
2012,Summer,UKR,UKR,Ukraine,20,6,5,9,46210051.0,17848.74,579811375000.0,0.4328062741155599,0.12984188223466797,11.205272753146719,3.361581825944016,3.4493976597130405,1.0348192979139121,25,174,304,1,1,1,1
2016,Summer,UKR,UKR,Ukraine,11,2,5,4,45616831.0,15856.8125,571966250000.0,0.24113906553482417,0.043843466460877126,6.9370814594673424,1.2612875380849713,1.923190398034849,0.34967098146088166,24,142,272,1,1,1,1
2020,Summer,UKR,UKR,Ukraine,19,1,6,12,44680008.0,17092.54,658538250000.0,0.4252461190248668,0.022381374685519307,11.11596053014941,0.5850505542183899,2.8851778920966247,0.1518514680050855,28,121,225,1,1,1,1
2024,Summer,UKR,UKR,Ukraine,12,3,5,4,,16319.845,,,,7.353011012053118,1.8382527530132795,,,25,101,141,0,1,0,0
1992,Summer,EUN,EUN,Unified Team,112,45,38,29,,,,,,,,,,27,234,650,0,0,0,0
2004,Summer,UAE,ARE,United Arab Emirates,1,1,0,0,4428964.0,93166.15,475814843750.0,0.22578643673780144,0.22578643673780144,0.10733512117866845,0.10733512117866845,0.21016578468186975,0.21016578468186975,3,5,5,1,1,1,1
2016,Summer,UAE,ARE,United Arab Emirates,1,0,0,1,9030873.0,75671.055,744598812500.0,0.11073126595845163,0.0,0.13215092613681678,0.0,0.13430050964525275,0.0,6,11,12,1,1,1,1
1896,Summer,GBR,GBR,United Kingdom,9,3,3,3,39601276.0,,,0.22726540427636727,0.07575513475878909,,,,,7,19,25,1,0,0,0
1900,Summer,GBR,GBR,United Kingdom,42,19,11,12,41089602.0,,,1.0221564083292898,0.4624040894822977,,,,,16,39,146,1,0,0,0
1904,Summer,GBR,GBR,United Kingdom,2,1,1,0,42562831.0,,,0.04698935557176636,0.02349467778588318,,,,,3,4,6,1,0,0,0
1906,Summer,GBR,GBR,United Kingdom,25,8,12,5,43311511.0,,,0.5772137573311631,0.1847084023459722,,,,,9,42,113,1,0,0,0
1908,Summer,GBR,GBR,United Kingdom,143,56,50,37,44073361.0,,,3.2445903093253996,1.2706087924630936,,,,,24,108,972,1,0,0,0
1912,Summer,GBR,GBR,United Kingdom,41,10,15,16,45217688.0,,,0.9067248197209906,0.22115239505390014,,,,,16,79,461,1,0,0,0
1920,Summer,GBR,GBR,United Kingdom,43,14,16,13,46564792.0,,,0.9234444771062222,0.3006563413834212,,,,,21,84,345,1,0,0,0
1924,Summer,GBR,GBR,United Kingdom,35,9,14,12,46355077.0,,,0.7550413517811652,0.19415349045801392,,,,,18,115,428,1,0,0,0
1928,Summer,GBR,GBR,United Kingdom,22,4,11,7,45974538.0,,,0.47852574396723685,0.08700468072131579,,,,,14,84,354,1,0,0,0
1932,Summer,GBR,GBR,United Kingdom,17,5,7,5,46248173.0,,,0.3675820880535108,0.10811237883926789,,,,,10,50,170,1,0,0,0
1936,Summer,GBR,GBR,United Kingdom,14,4,7,3,47185735.0,,,0.2966998394747904,0.08477138270708298,,,,,17,91,250,1,0,0,0
1948,Summer,GBR,GBR,United Kingdom,27,4,16,7,49654066.0,,,0.5437621160772614,0.08055735052996466,,,,,20,139,590,1,0,0,0
1952,Summer,GBR,GBR,United Kingdom,11,1,2,8,50496231.0,,599530812500.0,0.21783804022918068,0.019803458202652786,,,1.8347680837504912,0.16679709852277194,18,127,401,1,0,1,0
1956,Summer,GBR,GBR,United Kingdom,24,6,7,11,51400458.0,,694461125000.0,0.4669219095285104,0.1167304773821276,,,3.455916988873927,0.8639792472184817,18,113,283,1,0,1,0
1960,Summer,GBR,GBR,United Kingdom,20,2,6,12,52538548.0,,770544500000.0,0.38067287280189016,0.038067287280189016,,,2.5955671606247273,0.2595567160624727,17,130,389,1,0,1,0
1964,Summer,GBR,GBR,United Kingdom,18,4,12,2,54009130.0,,880725062500.0,0.33327698483571205,0.07406155218571378,,,2.0437706120120773,0.454171247113795,17,124,301,1,0,1,0
1968,Summer,GBR,GBR,United Kingdom,13,5,5,3,55240654.0,,983439812500.0,0.23533392635069092,0.09051304859641959,,,1.3218907588205862,0.5084195226233024,16,133,328,1,0,1,0
1972,Summer,GBR,GBR,United Kingdom,18,4,5,9,56079239.0,,1080840000000.0,0.3209743983865402,0.07132764408589781,,,1.6653713778172532,0.37008252840383404,18,159,433,1,0,1,0
1976,Summer,GBR,GBR,United Kingdom,13,3,5,5,56201143.0,,1154338000000.0,0.23131202153664385,0.05337969727768704,,,1.1261866108540133,0.2598892178893877,17,148,353,1,0,1,0
1980,Summer,GBR,GBR,United Kingdom,21,5,7,9,56282102.0,,1387976375000.0,0.37312039269606523,0.0888381887371584,,,1.5129940522222507,0.3602366791005358,14,145,328,1,0,1,0
1984,Summer,GBR,GBR,United Kingdom,37,5,11,21,56451312.0,,1405718125000.0,0.6554320650687445,0.08857190068496548,,,2.6321066323307174,0.35569008545009695,20,190,509,1,0,1,0
1988,Summer,GBR,GBR,United Kingdom,24,5,10,9,57026539.0,,1638504625000.0,0.4208566821844124,0.08767847545508592,,,1.4647502139336346,0.3051562945695072,22,191,472,1,0,1,0
1992,Summer,GBR,GBR,United Kingdom,20,5,3,12,57719273.0,32797.73,1723074375000.0,0.3465047108268325,0.08662617770670812,6.097983000652789,1.5244957501631973,1.1607160021748915,0.29017900054372286,23,203,512,1,1,1,1
1996,Summer,GBR,GBR,United Kingdom,15,1,8,6,58298563.0,37465.38,2188953750000.0,0.2572962218639935,0.017153081457599566,4.003696212343236,0.26691308082288234,0.6852588822399742,0.04568392548266496,22,175,391,1,1,1,1
2000,Summer,GBR,GBR,United Kingdom,28,11,10,7,59057333.0,43115.562,2668341250000.0,0.47411555140832384,0.18625968091041292,6.494174887480303,2.551282991510119,1.0493410466146338,0.4122411254557489,23,179,415,1,1,1,1
2004,Summer,GBR,GBR,United Kingdom,30,9,9,12,60169964.0,46558.13,2803333750000.0,0.49858763418904484,0.14957629025671346,6.443557763166176,1.9330673289498526,1.0701544188236596,0.32104632564709784,24,162,360,1,1,1,1
2008,Summer,GBR,GBR,United Kingdom,48,19,13,16,62027303.0,48833.07,2978523750000.0,0.7738527660956015,0.30631671991284226,9.829404540816295,3.890805964073117,1.6115365875460956,0.6378998992369962,23,185,420,1,1,1,1
2012,Summer,GBR,GBR,United Kingdom,65,29,17,19,63960488.0,47328.21,2872523000000.0,1.016252408830902,0.4534049208630178,13.733880913729887,6.1274237922794885,2.262819131474317,1.0095654586577723,32,249,684,1,1,1,1
2016,Summer,GBR,GBR,United Kingdom,67,27,23,17,65893359.0,50346.86,3106611250000.0,1.0167944238508164,0.4097529767757021,13.30768194878489,5.362797203241671,2.15669083152905,0.8691142156908109,26,198,478,1,1,1,1
2020,Summer,GBR,GBR,United Kingdom,65,22,21,22,67351860.0,47158.984,3179079000000.0,0.9650809940512408,0.3266427979865738,13.783163776386703,4.665070816623191,2.044617324703161,0.6920243252841467,35,197,548,1,1,1,1
2024,Summer,GBR,GBR,United Kingdom,63,13,22,28,,52621.18,,,,11.972365499975485,2.4704881190425603,,,33,174,343,0,1,0,0
1896,Summer,USA,USA,United States,19,11,6,2,69503549.0,,,0.27336733552987347,0.15826529951729518,,,,,3,16,27,1,0,0,0
1900,Summer,USA,USA,United States,54,21,16,17,74829905.0,,,0.7216366237535649,0.280636464793053,,,,,10,41,135,1,0,0,0
1904,Summer,USA,USA,United States,230,76,79,75,80705948.0,,,2.849851909304132,0.9416901961178871,,,,,18,95,1109,1,0,0,0
1906,Summer,USA,USA,United States,23,12,5,6,83829992.0,,,0.2743648120591494,0.14314685846564318,,,,,5,28,81,1,0,0,0
1908,Summer,USA,USA,United States,46,22,12,12,87074899.0,,,0.528280830965994,0.2526560495924319,,,,,10,52,219,1,0,0,0
1912,Summer,USA,USA,United States,63,26,18,19,92946603.0,,,0.6778085262567368,0.27973050289960566,,,,,11,68,364,1,0,0,0
1920,Summer,USA,USA,United States,95,41,27,27,103898175.0,,,0.9143567728692058,0.3946171335540783,,,,,18,113,473,1,0,0,0
1924,Summer,USA,USA,United States,99,45,27,27,110113945.0,,,0.8990686874400876,0.4086675852000399,,,,,18,108,459,1,0,0,0
1928,Summer,USA,USA,United States,56,22,18,16,116730690.0,,,0.479736734187042,0.18846800271633793,,,,,15,96,426,1,0,0,0
1932,Summer,USA,USA,United States,110,44,36,30,121861566.0,,,0.9026636010897808,0.3610654404359123,,,,,17,122,743,1,0,0,0
1936,Summer,USA,USA,United States,57,24,21,12,125322686.0,,,0.454825872468134,0.1915056305128985,,,,,21,127,487,1,0,0,0
1948,Summer,USA,USA,United States,84,38,27,19,143951473.0,,,0.5835299788839257,0.2639778475903473,,,,,19,126,424,1,0,0,0
1952,Summer,USA,USA,United States,76,40,19,17,158794223.0,,3029993750000.0,0.4786068319374565,0.25189833259866135,,,2.5082559988778854,1.3201347362515188,18,133,451,1,0,1,0
1956,Summer,USA,USA,United States,74,32,25,17,168824962.0,,3475673500000.0,0.4383238066418164,0.18954542989916384,,,2.129083758874359,0.9206848687024256,19,144,443,1,0,1,0
1960,Summer,USA,USA,United States,71,34,21,16,180274556.0,,3875059000000.0,0.393843710257148,0.18860121336257793,,,1.8322301673342265,0.8774059956248408,17,147,428,1,0,1,0
1964,Summer,USA,USA,United States,90,36,26,28,192819457.0,,4663895000000.0,0.4667578749586459,0.18670314998345836,,,1.9297175429549767,0.7718870171819906,19,159,492,1,0,1,0
1968,Summer,USA,USA,United States,107,45,28,34,203011020.0,,5672951000000.0,0.5270649839599841,0.22166284372148862,,,1.8861435609085995,0.7932379461765138,18,167,529,1,0,1,0
1972,Summer,USA,USA,United States,94,33,31,30,212842571.0,,6387834500000.0,0.4416409722846282,0.15504417112119925,,,1.471547204299047,0.5166069972539207,21,185,578,1,0,1,0
1976,Summer,USA,USA,United States,94,34,35,25,221168755.0,,7070002000000.0,0.42501482634832394,0.15372876697705334,,,1.3295611514678496,0.480905097339435,19,189,554,1,0,1,0
1984,Summer,USA,USA,United States,173,82,61,30,239353967.0,,9048314000000.0,0.7227789126219079,0.34258884875720486,,,1.9119584046265414,0.9062461802276093,25,217,693,1,0,1,0
1988,Summer,USA,USA,United States,94,36,31,27,248393236.0,,10437759000000.0,0.3784322049735686,0.14493148275583478,,,0.9005764551567056,0.3449016211238447,27,230,715,1,0,1,0
1992,Summer,USA,USA,United States,108,37,34,37,259606021.0,44659.152,11335065000000.0,0.4160150045210238,0.1425236589562767,24.18317302576636,8.284975944012551,0.9527955949083663,0.3264207130704588,28,248,734,1,1,1,1
1996,Summer,USA,USA,United States,101,44,32,25,270860695.0,48435.7,12995424000000.0,0.37288540517109725,0.16244512700523048,20.852387804862943,9.084208548653162,0.7771966501439276,0.33858071887458235,31,263,839,1,1,1,1
